"","iter","eta","nrounds","max_depth","subsample","rmse","predict"
"10479",15,0.75,1000,3,0.9,3.4671568,3.32521893889104
"10480",15,0.75,1000,3,1,3.4616814,3.29745887130036
"10481",15,0.75,1000,6,0.5,3.4420694,3.21344935629169
"10482",15,0.75,1000,6,0.6,3.4082742,3.50668913393309
"10483",15,0.75,1000,6,0.75,3.392056,3.24532653527939
"10484",15,0.75,1000,6,0.9,3.3798986,3.27742713262037
"10485",15,0.75,1000,6,1,3.3639336,3.27581739931585
"10486",15,0.75,1000,12,0.5,3.4359988,3.19285227668094
"10487",15,0.75,1000,12,0.6,3.4035838,3.28099066205586
"10488",15,0.75,1000,12,0.75,3.4082024,3.28030490280501
"10489",15,0.75,1000,12,0.9,3.3841622,3.28746199024085
"10490",15,0.75,1000,12,1,3.37614,3.2740367763488
"10491",15,0.75,1000,20,0.5,3.4037672,3.09918133454981
"10492",15,0.75,1000,20,0.6,3.4107244,3.27122236157494
"10493",15,0.75,1000,20,0.75,3.4022706,3.2141184175594
"10494",15,0.75,1000,20,0.9,3.3825552,3.28833340133743
"10495",15,0.75,1000,20,1,3.3843564,3.2740367763488
"10496",15,0.75,1000,30,0.5,3.4107922,3.16540266916037
"10497",15,0.75,1000,30,0.6,3.4218068,3.3116821460643
"10498",15,0.75,1000,30,0.75,3.4242244,3.29764723479987
"10499",15,0.75,1000,30,0.9,3.3952722,3.25143172031807
"10500",15,0.75,1000,30,1,3.3717374,3.2740367763488
"10501",16,0.01,20,3,0.5,9.8734812,9.9521905357387
"10502",16,0.01,20,3,0.6,9.8741692,9.95144110623263
"10503",16,0.01,20,3,0.75,9.8731546,9.95209417285253
"10504",16,0.01,20,3,0.9,9.8737776,9.95167850316049
"10505",16,0.01,20,3,1,9.873333,9.95177417554471
"10506",16,0.01,20,6,0.5,9.873291,9.95273816679264
"10507",16,0.01,20,6,0.6,9.8735604,9.95191855458453
"10508",16,0.01,20,6,0.75,9.8733116,9.95170647931139
"10509",16,0.01,20,6,0.9,9.8732822,9.95145053764703
"10510",16,0.01,20,6,1,9.873577,9.95155032148355
"10511",16,0.01,20,12,0.5,9.873879,9.95093900670705
"10512",16,0.01,20,12,0.6,9.8741,9.9515930635972
"10513",16,0.01,20,12,0.75,9.8733394,9.94982081046613
"10514",16,0.01,20,12,0.9,9.8719634,9.95173819377351
"10515",16,0.01,20,12,1,9.8736712,9.95155032148355
"10516",16,0.01,20,20,0.5,9.8730062,9.95172442085241
"10517",16,0.01,20,20,0.6,9.8735104,9.9515094008846
"10518",16,0.01,20,20,0.75,9.8735918,9.95130303363494
"10519",16,0.01,20,20,0.9,9.8735244,9.95197712346467
"10520",16,0.01,20,20,1,9.8736596,9.95155032148355
"10521",16,0.01,20,30,0.5,9.873401,9.95046457666291
"10522",16,0.01,20,30,0.6,9.8738638,9.95074013436255
"10523",16,0.01,20,30,0.75,9.8734666,9.95052245902577
"10524",16,0.01,20,30,0.9,9.873625,9.95150396326728
"10525",16,0.01,20,30,1,9.8722714,9.95155032148355
"10526",16,0.01,200,3,0.5,9.8736324,9.95150634839312
"10527",16,0.01,200,3,0.6,9.8733492,9.95184468773684
"10528",16,0.01,200,3,0.75,9.8736428,9.95184578591812
"10529",16,0.01,200,3,0.9,9.87413,9.95102610069239
"10530",16,0.01,200,3,1,9.8743596,9.95177417554471
"10531",16,0.01,200,6,0.5,9.8730028,9.95068995730301
"10532",16,0.01,200,6,0.6,9.8731066,9.95109656725221
"10533",16,0.01,200,6,0.75,9.8735746,9.95221870729442
"10534",16,0.01,200,6,0.9,9.873454,9.95252542752245
"10535",16,0.01,200,6,1,9.8735428,9.95155032148355
"10536",16,0.01,200,12,0.5,9.8740806,9.95304923600328
"10537",16,0.01,200,12,0.6,9.8732576,9.95220898019452
"10538",16,0.01,200,12,0.75,9.8733062,9.95054132397589
"10539",16,0.01,200,12,0.9,9.8739048,9.95106307196903
"10540",16,0.01,200,12,1,9.873288,9.95155032148355
"10541",16,0.01,200,20,0.5,9.8741388,9.95203001373175
"10542",16,0.01,200,20,0.6,9.8731964,9.95166952306053
"10543",16,0.01,200,20,0.75,9.8717222,9.9516752051376
"10544",16,0.01,200,20,0.9,9.8727854,9.95180837163525
"10545",16,0.01,200,20,1,9.872968,9.95155032148355
"10546",16,0.01,200,30,0.5,9.8733474,9.95197821470063
"10547",16,0.01,200,30,0.6,9.8729936,9.95152022517002
"10548",16,0.01,200,30,0.75,9.8741042,9.9514333775958
"10549",16,0.01,200,30,0.9,9.8731558,9.95143592154874
"10550",16,0.01,200,30,1,9.8736742,9.95155032148355
"10551",16,0.01,500,3,0.5,9.874354,9.95193315547321
"10552",16,0.01,500,3,0.6,9.8733992,9.95168835169261
"10553",16,0.01,500,3,0.75,9.8737668,9.95238058677486
"10554",16,0.01,500,3,0.9,9.8735794,9.95161841287083
"10555",16,0.01,500,3,1,9.874078,9.95177417554471
"10556",16,0.01,500,6,0.5,9.872793,9.95225392034478
"10557",16,0.01,500,6,0.6,9.8739358,9.95138648697476
"10558",16,0.01,500,6,0.75,9.8720506,9.9506363391783
"10559",16,0.01,500,6,0.9,9.8730054,9.95155555751462
"10560",16,0.01,500,6,1,9.8730936,9.95155032148355
"10561",16,0.01,500,12,0.5,9.8727608,9.95198232396181
"10562",16,0.01,500,12,0.6,9.8736344,9.95058568823124
"10563",16,0.01,500,12,0.75,9.8726664,9.95304323348192
"10564",16,0.01,500,12,0.9,9.8729434,9.95203139117708
"10565",16,0.01,500,12,1,9.8733892,9.95155032148355
"10566",16,0.01,500,20,0.5,9.8729066,9.94955569330697
"10567",16,0.01,500,20,0.6,9.8719178,9.95066400094496
"10568",16,0.01,500,20,0.75,9.8725144,9.9511592256641
"10569",16,0.01,500,20,0.9,9.8735538,9.95152236605123
"10570",16,0.01,500,20,1,9.8735486,9.95155032148355
"10571",16,0.01,500,30,0.5,9.8737226,9.95185875471465
"10572",16,0.01,500,30,0.6,9.8737062,9.95115188726158
"10573",16,0.01,500,30,0.75,9.8734954,9.95222067699885
"10574",16,0.01,500,30,0.9,9.8734238,9.95121092648572
"10575",16,0.01,500,30,1,9.873289,9.95155032148355
"10576",16,0.01,1000,3,0.5,9.8740436,9.95145568413797
"10577",16,0.01,1000,3,0.6,9.8730314,9.95240019871751
"10578",16,0.01,1000,3,0.75,9.8731738,9.95133285432029
"10579",16,0.01,1000,3,0.9,9.8740912,9.95136853942847
"10580",16,0.01,1000,3,1,9.8737626,9.95177417554471
"10581",16,0.01,1000,6,0.5,9.8738112,9.95138626655395
"10582",16,0.01,1000,6,0.6,9.8738572,9.95175682715054
"10583",16,0.01,1000,6,0.75,9.8732464,9.95130480474326
"10584",16,0.01,1000,6,0.9,9.8737872,9.95108847045943
"10585",16,0.01,1000,6,1,9.8727922,9.95155032148355
"10586",16,0.01,1000,12,0.5,9.8740738,9.95167359943766
"10587",16,0.01,1000,12,0.6,9.8735456,9.95182402907768
"10588",16,0.01,1000,12,0.75,9.8729448,9.95107000732662
"10589",16,0.01,1000,12,0.9,9.8720558,9.95178404287266
"10590",16,0.01,1000,12,1,9.8736998,9.95155032148355
"10591",16,0.01,1000,20,0.5,9.8735452,9.95223069893905
"10592",16,0.01,1000,20,0.6,9.8736998,9.95117556381369
"10593",16,0.01,1000,20,0.75,9.8738706,9.95195423279488
"10594",16,0.01,1000,20,0.9,9.8720208,9.95129823384691
"10595",16,0.01,1000,20,1,9.8736698,9.95155032148355
"10596",16,0.01,1000,30,0.5,9.8739014,9.95251408204992
"10597",16,0.01,1000,30,0.6,9.8735672,9.95190747993701
"10598",16,0.01,1000,30,0.75,9.8722256,9.95159351772863
"10599",16,0.01,1000,30,0.9,9.8736828,9.95165372815578
"10600",16,0.01,1000,30,1,9.8731494,9.95155032148355
"10601",16,0.1,20,3,0.5,9.0356784,9.10945710568587
"10602",16,0.1,20,3,0.6,9.0389002,9.10973145594413
"10603",16,0.1,20,3,0.75,9.0359636,9.11125200571382
"10604",16,0.1,20,3,0.9,9.036561,9.1122629075856
"10605",16,0.1,20,3,1,9.0339648,9.11225227142437
"10606",16,0.1,20,6,0.5,9.0336404,9.110292811339
"10607",16,0.1,20,6,0.6,9.0327408,9.10293133626574
"10608",16,0.1,20,6,0.75,9.0349128,9.11545355607796
"10609",16,0.1,20,6,0.9,9.0309678,9.10491686024539
"10610",16,0.1,20,6,1,9.0293996,9.10951892746196
"10611",16,0.1,20,12,0.5,9.035055,9.10382775443184
"10612",16,0.1,20,12,0.6,9.0373378,9.11091437379393
"10613",16,0.1,20,12,0.75,9.0329456,9.11454743631783
"10614",16,0.1,20,12,0.9,9.031969,9.11263932443508
"10615",16,0.1,20,12,1,9.02969,9.10951892746196
"10616",16,0.1,20,20,0.5,9.031534,9.11369199055629
"10617",16,0.1,20,20,0.6,9.0327018,9.11044914756881
"10618",16,0.1,20,20,0.75,9.0322832,9.11293541314751
"10619",16,0.1,20,20,0.9,9.0311768,9.10722549882241
"10620",16,0.1,20,20,1,9.0328412,9.10951892746196
"10621",16,0.1,20,30,0.5,9.0313078,9.09984837690729
"10622",16,0.1,20,30,0.6,9.0359362,9.10954536662283
"10623",16,0.1,20,30,0.75,9.0329814,9.10448462428436
"10624",16,0.1,20,30,0.9,9.036018,9.11326735330804
"10625",16,0.1,20,30,1,9.032655,9.10951892746196
"10626",16,0.1,200,3,0.5,9.0335226,9.115984642651
"10627",16,0.1,200,3,0.6,9.0373608,9.10622710039807
"10628",16,0.1,200,3,0.75,9.038581,9.10383865327138
"10629",16,0.1,200,3,0.9,9.0362618,9.11623081447073
"10630",16,0.1,200,3,1,9.034291,9.11225227142437
"10631",16,0.1,200,6,0.5,9.0370052,9.11768689162056
"10632",16,0.1,200,6,0.6,9.0336732,9.1081248447184
"10633",16,0.1,200,6,0.75,9.0321188,9.10997762171611
"10634",16,0.1,200,6,0.9,9.0319208,9.10925609438192
"10635",16,0.1,200,6,1,9.031352,9.10951892746196
"10636",16,0.1,200,12,0.5,9.0319324,9.10170990298176
"10637",16,0.1,200,12,0.6,9.0381436,9.09469130677943
"10638",16,0.1,200,12,0.75,9.0378048,9.11161443787241
"10639",16,0.1,200,12,0.9,9.0333382,9.11177266556059
"10640",16,0.1,200,12,1,9.0305996,9.10951892746196
"10641",16,0.1,200,20,0.5,9.0350324,9.10982847704748
"10642",16,0.1,200,20,0.6,9.032058,9.1083916254475
"10643",16,0.1,200,20,0.75,9.0310214,9.12296289975946
"10644",16,0.1,200,20,0.9,9.0310422,9.11440584637866
"10645",16,0.1,200,20,1,9.0323794,9.10951892746196
"10646",16,0.1,200,30,0.5,9.0361894,9.10638335784642
"10647",16,0.1,200,30,0.6,9.0370552,9.10652042142425
"10648",16,0.1,200,30,0.75,9.0338584,9.10475239252113
"10649",16,0.1,200,30,0.9,9.0311202,9.11244947491979
"10650",16,0.1,200,30,1,9.0286054,9.10951892746196
"10651",16,0.1,500,3,0.5,9.036799,9.1094680691667
"10652",16,0.1,500,3,0.6,9.0353268,9.10212036397651
"10653",16,0.1,500,3,0.75,9.0379662,9.11271117047816
"10654",16,0.1,500,3,0.9,9.0365912,9.1098555085929
"10655",16,0.1,500,3,1,9.0359354,9.11225227142437
"10656",16,0.1,500,6,0.5,9.0376254,9.10262066787375
"10657",16,0.1,500,6,0.6,9.0365966,9.11247239850003
"10658",16,0.1,500,6,0.75,9.0322972,9.11573785738917
"10659",16,0.1,500,6,0.9,9.033269,9.1136549409367
"10660",16,0.1,500,6,1,9.0298634,9.10951892746196
"10661",16,0.1,500,12,0.5,9.0389008,9.10606733959915
"10662",16,0.1,500,12,0.6,9.0318688,9.1054670314871
"10663",16,0.1,500,12,0.75,9.0347984,9.1101667184386
"10664",16,0.1,500,12,0.9,9.0297432,9.10905623093365
"10665",16,0.1,500,12,1,9.0316236,9.10951892746196
"10666",16,0.1,500,20,0.5,9.0330522,9.10397655082409
"10667",16,0.1,500,20,0.6,9.0372458,9.10414544613168
"10668",16,0.1,500,20,0.75,9.033544,9.10319560117065
"10669",16,0.1,500,20,0.9,9.0299714,9.10709046543175
"10670",16,0.1,500,20,1,9.027932,9.10951892746196
"10671",16,0.1,500,30,0.5,9.0377112,9.09608908645562
"10672",16,0.1,500,30,0.6,9.0324184,9.10264688234683
"10673",16,0.1,500,30,0.75,9.035685,9.11391087469725
"10674",16,0.1,500,30,0.9,9.0340552,9.1073488545242
"10675",16,0.1,500,30,1,9.0293348,9.10951892746196
"10676",16,0.1,1000,3,0.5,9.0335018,9.11353550835502
"10677",16,0.1,1000,3,0.6,9.0377748,9.10639014144765
"10678",16,0.1,1000,3,0.75,9.038721,9.10831317761047
"10679",16,0.1,1000,3,0.9,9.0363148,9.11072922492886
"10680",16,0.1,1000,3,1,9.034395,9.11225227142437
"10681",16,0.1,1000,6,0.5,9.0333008,9.10256622460762
"10682",16,0.1,1000,6,0.6,9.0340398,9.10630149260215
"10683",16,0.1,1000,6,0.75,9.0369222,9.11586699871094
"10684",16,0.1,1000,6,0.9,9.0316806,9.10768102172153
"10685",16,0.1,1000,6,1,9.029461,9.10951892746196
"10686",16,0.1,1000,12,0.5,9.0351028,9.09991223800692
"10687",16,0.1,1000,12,0.6,9.0348954,9.10670078904581
"10688",16,0.1,1000,12,0.75,9.0303066,9.10593313434011
"10689",16,0.1,1000,12,0.9,9.0326878,9.11468773973186
"10690",16,0.1,1000,12,1,9.0300146,9.10951892746196
"10691",16,0.1,1000,20,0.5,9.0357572,9.12156253762138
"10692",16,0.1,1000,20,0.6,9.0305494,9.11024027021219
"10693",16,0.1,1000,20,0.75,9.0346442,9.10957609810427
"10694",16,0.1,1000,20,0.9,9.0301748,9.10552724622485
"10695",16,0.1,1000,20,1,9.0289796,9.10951892746196
"10696",16,0.1,1000,30,0.5,9.0335506,9.11508896826059
"10697",16,0.1,1000,30,0.6,9.031565,9.10440019921371
"10698",16,0.1,1000,30,0.75,9.0330762,9.10530199476108
"10699",16,0.1,1000,30,0.9,9.0332166,9.11070031470838
"10700",16,0.1,1000,30,1,9.0285748,9.10951892746196
"10701",16,0.2,20,3,0.5,8.1199184,8.20038609669593
"10702",16,0.2,20,3,0.6,8.1184106,8.17761612938241
"10703",16,0.2,20,3,0.75,8.1197068,8.1672534654617
"10704",16,0.2,20,3,0.9,8.1114518,8.1751235889247
"10705",16,0.2,20,3,1,8.1144836,8.187322035864
"10706",16,0.2,20,6,0.5,8.1121336,8.16403670210131
"10707",16,0.2,20,6,0.6,8.1134226,8.1915290652716
"10708",16,0.2,20,6,0.75,8.1075414,8.17568057378994
"10709",16,0.2,20,6,0.9,8.1078078,8.18026426894879
"10710",16,0.2,20,6,1,8.1030188,8.18052313637227
"10711",16,0.2,20,12,0.5,8.1088394,8.18898217920408
"10712",16,0.2,20,12,0.6,8.1056586,8.15390156482162
"10713",16,0.2,20,12,0.75,8.1057662,8.1992904473542
"10714",16,0.2,20,12,0.9,8.1017508,8.17792351709055
"10715",16,0.2,20,12,1,8.1048234,8.18052313637227
"10716",16,0.2,20,20,0.5,8.105602,8.17821693199645
"10717",16,0.2,20,20,0.6,8.1077046,8.17026386026615
"10718",16,0.2,20,20,0.75,8.1027624,8.21434191987189
"10719",16,0.2,20,20,0.9,8.1059652,8.20024722270573
"10720",16,0.2,20,20,1,8.1010988,8.18052313637227
"10721",16,0.2,20,30,0.5,8.1047676,8.17455247407335
"10722",16,0.2,20,30,0.6,8.1098732,8.18608080901545
"10723",16,0.2,20,30,0.75,8.0973966,8.17989147737732
"10724",16,0.2,20,30,0.9,8.1107754,8.18074560823999
"10725",16,0.2,20,30,1,8.102181,8.18052313637227
"10726",16,0.2,200,3,0.5,8.112122,8.20068333062195
"10727",16,0.2,200,3,0.6,8.1062216,8.19261884364407
"10728",16,0.2,200,3,0.75,8.1174938,8.18783775470503
"10729",16,0.2,200,3,0.9,8.1094198,8.1939717120821
"10730",16,0.2,200,3,1,8.1162882,8.187322035864
"10731",16,0.2,200,6,0.5,8.108974,8.16701977636044
"10732",16,0.2,200,6,0.6,8.1165174,8.18657785258688
"10733",16,0.2,200,6,0.75,8.1071914,8.17194970233303
"10734",16,0.2,200,6,0.9,8.1034442,8.1901314489109
"10735",16,0.2,200,6,1,8.0975138,8.18052313637227
"10736",16,0.2,200,12,0.5,8.1143732,8.19084606048081
"10737",16,0.2,200,12,0.6,8.1087484,8.17181754304666
"10738",16,0.2,200,12,0.75,8.1062376,8.17027139311758
"10739",16,0.2,200,12,0.9,8.1062134,8.18955554081936
"10740",16,0.2,200,12,1,8.1030858,8.18052313637227
"10741",16,0.2,200,20,0.5,8.1123896,8.20142888582338
"10742",16,0.2,200,20,0.6,8.1097458,8.19146350860925
"10743",16,0.2,200,20,0.75,8.1065316,8.17447983187177
"10744",16,0.2,200,20,0.9,8.0972198,8.17791814130449
"10745",16,0.2,200,20,1,8.0998268,8.18052313637227
"10746",16,0.2,200,30,0.5,8.1177502,8.19566753444177
"10747",16,0.2,200,30,0.6,8.1005762,8.18700380943716
"10748",16,0.2,200,30,0.75,8.103535,8.19195078178267
"10749",16,0.2,200,30,0.9,8.1035838,8.17624526224878
"10750",16,0.2,200,30,1,8.102703,8.18052313637227
"10751",16,0.2,500,3,0.5,8.108703,8.18855715063796
"10752",16,0.2,500,3,0.6,8.1180706,8.18361270434538
"10753",16,0.2,500,3,0.75,8.1174992,8.17821608181488
"10754",16,0.2,500,3,0.9,8.1085132,8.18787891697265
"10755",16,0.2,500,3,1,8.1130058,8.187322035864
"10756",16,0.2,500,6,0.5,8.1100296,8.19648874275166
"10757",16,0.2,500,6,0.6,8.1059364,8.17681523581119
"10758",16,0.2,500,6,0.75,8.1094826,8.18045079299314
"10759",16,0.2,500,6,0.9,8.1035064,8.17970820802359
"10760",16,0.2,500,6,1,8.1012508,8.18052313637227
"10761",16,0.2,500,12,0.5,8.1125978,8.16430275471945
"10762",16,0.2,500,12,0.6,8.1082072,8.17174552824112
"10763",16,0.2,500,12,0.75,8.1054036,8.20489861804405
"10764",16,0.2,500,12,0.9,8.1045012,8.18945732717764
"10765",16,0.2,500,12,1,8.1035636,8.18052313637227
"10766",16,0.2,500,20,0.5,8.1117706,8.2248175096087
"10767",16,0.2,500,20,0.6,8.1049362,8.18118533053421
"10768",16,0.2,500,20,0.75,8.1055992,8.17996258069499
"10769",16,0.2,500,20,0.9,8.1032286,8.1689003700487
"10770",16,0.2,500,20,1,8.101245,8.18052313637227
"10771",16,0.2,500,30,0.5,8.1113452,8.18890690442544
"10772",16,0.2,500,30,0.6,8.113684,8.1790528109194
"10773",16,0.2,500,30,0.75,8.1073214,8.18515718247135
"10774",16,0.2,500,30,0.9,8.097758,8.18383676839664
"10775",16,0.2,500,30,1,8.102013,8.18052313637227
"10776",16,0.2,1000,3,0.5,8.1202756,8.19221768108551
"10777",16,0.2,1000,3,0.6,8.1140004,8.16853540630007
"10778",16,0.2,1000,3,0.75,8.1167412,8.18942581293721
"10779",16,0.2,1000,3,0.9,8.1111814,8.18116623183529
"10780",16,0.2,1000,3,1,8.1122874,8.187322035864
"10781",16,0.2,1000,6,0.5,8.1109856,8.19001552603026
"10782",16,0.2,1000,6,0.6,8.1137726,8.18289861552859
"10783",16,0.2,1000,6,0.75,8.1007078,8.15451304930343
"10784",16,0.2,1000,6,0.9,8.106234,8.17605345563021
"10785",16,0.2,1000,6,1,8.1042418,8.18052313637227
"10786",16,0.2,1000,12,0.5,8.1066466,8.17950268365081
"10787",16,0.2,1000,12,0.6,8.1125962,8.16713060515952
"10788",16,0.2,1000,12,0.75,8.1085662,8.1763247061564
"10789",16,0.2,1000,12,0.9,8.0991742,8.16458182325052
"10790",16,0.2,1000,12,1,8.1030294,8.18052313637227
"10791",16,0.2,1000,20,0.5,8.1170784,8.17202347025612
"10792",16,0.2,1000,20,0.6,8.106323,8.17649614227999
"10793",16,0.2,1000,20,0.75,8.1035812,8.16953374800468
"10794",16,0.2,1000,20,0.9,8.10634,8.19435868573654
"10795",16,0.2,1000,20,1,8.0990794,8.18052313637227
"10796",16,0.2,1000,30,0.5,8.1067048,8.19041094221333
"10797",16,0.2,1000,30,0.6,8.1091786,8.19013940688002
"10798",16,0.2,1000,30,0.75,8.1052226,8.16557180651643
"10799",16,0.2,1000,30,0.9,8.099712,8.18008014266935
"10800",16,0.2,1000,30,1,8.1020476,8.18052313637227
"10801",16,0.3,20,3,0.5,7.216472,7.27939857425861
"10802",16,0.3,20,3,0.6,7.1974416,7.27804770372702
"10803",16,0.3,20,3,0.75,7.2048776,7.2528143352888
"10804",16,0.3,20,3,0.9,7.2010606,7.27095944096229
"10805",16,0.3,20,3,1,7.1963414,7.27373354457196
"10806",16,0.3,20,6,0.5,7.1932248,7.24692424501017
"10807",16,0.3,20,6,0.6,7.1859718,7.25339725447693
"10808",16,0.3,20,6,0.75,7.195877,7.27730709044466
"10809",16,0.3,20,6,0.9,7.1828856,7.29013107944422
"10810",16,0.3,20,6,1,7.1822102,7.2610445192423
"10811",16,0.3,20,12,0.5,7.2013004,7.23412968047241
"10812",16,0.3,20,12,0.6,7.1921712,7.22337496706605
"10813",16,0.3,20,12,0.75,7.1903972,7.21208333954015
"10814",16,0.3,20,12,0.9,7.1869024,7.27056851980313
"10815",16,0.3,20,12,1,7.1811742,7.2610445192423
"10816",16,0.3,20,20,0.5,7.200844,7.25114389570112
"10817",16,0.3,20,20,0.6,7.1904834,7.23930870968743
"10818",16,0.3,20,20,0.75,7.1899418,7.25099683649357
"10819",16,0.3,20,20,0.9,7.188591,7.25451691227542
"10820",16,0.3,20,20,1,7.1732302,7.2610445192423
"10821",16,0.3,20,30,0.5,7.1911252,7.24184597707376
"10822",16,0.3,20,30,0.6,7.1952736,7.25644900378826
"10823",16,0.3,20,30,0.75,7.1926866,7.24487464736587
"10824",16,0.3,20,30,0.9,7.1802288,7.29882012141355
"10825",16,0.3,20,30,1,7.1781026,7.2610445192423
"10826",16,0.3,200,3,0.5,7.203485,7.26834945611383
"10827",16,0.3,200,3,0.6,7.194524,7.28091050209621
"10828",16,0.3,200,3,0.75,7.205762,7.25847400707667
"10829",16,0.3,200,3,0.9,7.200338,7.24504269348885
"10830",16,0.3,200,3,1,7.1998312,7.27373354457196
"10831",16,0.3,200,6,0.5,7.1828202,7.27423698750147
"10832",16,0.3,200,6,0.6,7.2049326,7.28358187898962
"10833",16,0.3,200,6,0.75,7.1831864,7.25144676629632
"10834",16,0.3,200,6,0.9,7.1796262,7.27281190022602
"10835",16,0.3,200,6,1,7.1839258,7.2610445192423
"10836",16,0.3,200,12,0.5,7.1951586,7.27583861944284
"10837",16,0.3,200,12,0.6,7.1884068,7.28258246858385
"10838",16,0.3,200,12,0.75,7.1901414,7.23881426539093
"10839",16,0.3,200,12,0.9,7.1806872,7.24941467988935
"10840",16,0.3,200,12,1,7.1863678,7.2610445192423
"10841",16,0.3,200,20,0.5,7.2099628,7.26065552604653
"10842",16,0.3,200,20,0.6,7.1909604,7.24890108126894
"10843",16,0.3,200,20,0.75,7.1919314,7.25540786401289
"10844",16,0.3,200,20,0.9,7.186048,7.26443860788342
"10845",16,0.3,200,20,1,7.1820504,7.2610445192423
"10846",16,0.3,200,30,0.5,7.1878088,7.25536882927299
"10847",16,0.3,200,30,0.6,7.1898442,7.28165642963106
"10848",16,0.3,200,30,0.75,7.2059936,7.24411553680925
"10849",16,0.3,200,30,0.9,7.174961,7.24906557959278
"10850",16,0.3,200,30,1,7.188048,7.2610445192423
"10851",16,0.3,500,3,0.5,7.2104042,7.29847842681162
"10852",16,0.3,500,3,0.6,7.2027434,7.29419597832
"10853",16,0.3,500,3,0.75,7.2025944,7.26265540764816
"10854",16,0.3,500,3,0.9,7.205413,7.26849406607571
"10855",16,0.3,500,3,1,7.2052936,7.27373354457196
"10856",16,0.3,500,6,0.5,7.1891074,7.26533264534298
"10857",16,0.3,500,6,0.6,7.1878004,7.25269392921718
"10858",16,0.3,500,6,0.75,7.192102,7.2561619227593
"10859",16,0.3,500,6,0.9,7.1857066,7.246073643488
"10860",16,0.3,500,6,1,7.177943,7.2610445192423
"10861",16,0.3,500,12,0.5,7.1973484,7.31488700065928
"10862",16,0.3,500,12,0.6,7.1967306,7.2180503990856
"10863",16,0.3,500,12,0.75,7.1869972,7.25793176897738
"10864",16,0.3,500,12,0.9,7.1843788,7.26988225417978
"10865",16,0.3,500,12,1,7.1747822,7.2610445192423
"10866",16,0.3,500,20,0.5,7.1984462,7.28070403595577
"10867",16,0.3,500,20,0.6,7.1897806,7.28358905635181
"10868",16,0.3,500,20,0.75,7.1813662,7.24527707804831
"10869",16,0.3,500,20,0.9,7.1875662,7.25735221446363
"10870",16,0.3,500,20,1,7.1830674,7.2610445192423
"10871",16,0.3,500,30,0.5,7.2054624,7.27993120323211
"10872",16,0.3,500,30,0.6,7.1987304,7.27115845417591
"10873",16,0.3,500,30,0.75,7.186469,7.2627794466269
"10874",16,0.3,500,30,0.9,7.1838526,7.21914813592466
"10875",16,0.3,500,30,1,7.184498,7.2610445192423
"10876",16,0.3,1000,3,0.5,7.2069608,7.27739480739113
"10877",16,0.3,1000,3,0.6,7.2022072,7.30313879920055
"10878",16,0.3,1000,3,0.75,7.2003578,7.25971665300306
"10879",16,0.3,1000,3,0.9,7.2058282,7.26342706366936
"10880",16,0.3,1000,3,1,7.2065192,7.27373354457196
"10881",16,0.3,1000,6,0.5,7.2071632,7.2514457979864
"10882",16,0.3,1000,6,0.6,7.1968834,7.28632440294856
"10883",16,0.3,1000,6,0.75,7.1933954,7.2687287530162
"10884",16,0.3,1000,6,0.9,7.1809244,7.26225924159149
"10885",16,0.3,1000,6,1,7.1869852,7.2610445192423
"10886",16,0.3,1000,12,0.5,7.1901974,7.31470274734359
"10887",16,0.3,1000,12,0.6,7.2008872,7.29020407110043
"10888",16,0.3,1000,12,0.75,7.1940868,7.24261298352487
"10889",16,0.3,1000,12,0.9,7.1828044,7.27394167220301
"10890",16,0.3,1000,12,1,7.1774178,7.2610445192423
"10891",16,0.3,1000,20,0.5,7.1891434,7.19300894997521
"10892",16,0.3,1000,20,0.6,7.1920346,7.22385373270588
"10893",16,0.3,1000,20,0.75,7.1784438,7.23564766013046
"10894",16,0.3,1000,20,0.9,7.1803958,7.25940003943494
"10895",16,0.3,1000,20,1,7.1750148,7.2610445192423
"10896",16,0.3,1000,30,0.5,7.1957264,7.28880196021679
"10897",16,0.3,1000,30,0.6,7.1950082,7.22402679073894
"10898",16,0.3,1000,30,0.75,7.1874902,7.25166066598559
"10899",16,0.3,1000,30,0.9,7.1783284,7.2363732605069
"10900",16,0.3,1000,30,1,7.1929976,7.2610445192423
"10901",16,0.4,20,3,0.5,6.3257012,6.39314831487409
"10902",16,0.4,20,3,0.6,6.3050686,6.36478906394389
"10903",16,0.4,20,3,0.75,6.3006928,6.35536773300627
"10904",16,0.4,20,3,0.9,6.311288,6.38602828604382
"10905",16,0.4,20,3,1,6.3111888,6.37636391185317
"10906",16,0.4,20,6,0.5,6.2838556,6.3506732810473
"10907",16,0.4,20,6,0.6,6.276484,6.31634086887876
"10908",16,0.4,20,6,0.75,6.2820134,6.33342448900372
"10909",16,0.4,20,6,0.9,6.2892362,6.32200459235052
"10910",16,0.4,20,6,1,6.2784894,6.35521568357426
"10911",16,0.4,20,12,0.5,6.3107108,6.34892019653236
"10912",16,0.4,20,12,0.6,6.2915932,6.30230447556502
"10913",16,0.4,20,12,0.75,6.28635,6.33734897048887
"10914",16,0.4,20,12,0.9,6.2827924,6.34596213266419
"10915",16,0.4,20,12,1,6.2786108,6.35521568357426
"10916",16,0.4,20,20,0.5,6.3057646,6.40470593813867
"10917",16,0.4,20,20,0.6,6.2921956,6.37601581870238
"10918",16,0.4,20,20,0.75,6.2821458,6.30210891694391
